transaction_id,city,customer_id,branch_code,amount,currency,date,status,channel,device_type,attempt_count
TXN530501,kashmir,CUST4469,KASB02,7438.48,EUR,2025-05-02,failed,branch,ios,1
TXN231815,kashmir,CUST7249,KASB02,9282.92,USD,2025-05-04,failed,mobile,android,2
TXN361688,kashmir,CUST3572,KASB02,8550.61,EUR,2025-05-07,passed,mobile,ios,4
TXN324539,kashmir,CUST5816,KASB02,3914.34,EUR,2025-05-04,passed,mobile,web,4
TXN201961,kashmir,CUST5754,KASB02,1758.5,EUR,2025-05-02,passed,branch,ios,4
TXN931629,kashmir,CUST7797,KASB02,5642.13,EUR,2025-05-07,failed,online,android,2
TXN821928,kashmir,CUST1310,KASB02,2781.47,USD,2025-05-08,,branch,android,5
TXN768457,kashmir,CUST9417,KASB02,419.62,EUR,2025-05-04,failed,mobile,web,3
TXN499436,kashmir,CUST8794,KASB02,7322.24,EUR,2025-05-08,,online,android,4
TXN702777,kashmir,CUST8813,KASB02,6571.19,INR,2025-05-06,,branch,ios,2
TXN162159,kashmir,CUST3813,KASB02,3555.04,USD,2025-05-06,passed,branch,android,5
TXN224395,kashmir,CUST7060,KASB02,3869.65,USD,2025-05-02,passed,online,ios,2
TXN789990,kashmir,CUST3480,KASB02,627.45,EUR,2025-05-07,,mobile,web,1
TXN193830,kashmir,CUST3638,KASB02,4927.5,USD,2025-05-02,failed,branch,android,4
TXN155135,kashmir,CUST5722,KASB02,1540.42,EUR,2025-05-05,failed,mobile,ios,3
TXN609405,kashmir,CUST2941,KASB02,9797.46,USD,2025-05-06,failed,branch,android,1
TXN754190,kashmir,CUST8365,KASB02,1439.89,INR,2025-05-07,failed,branch,ios,5
TXN194123,kashmir,CUST6170,KASB02,7739.12,INR,2025-05-07,passed,online,ios,4
TXN699727,kashmir,CUST4756,KASB02,5257.66,INR,2025-05-05,passed,online,ios,5
TXN502433,kashmir,CUST9523,KASB02,2985.4,INR,2025-05-06,passed,online,android,3
TXN926516,kashmir,CUST1984,KASB02,1568.84,INR,2025-05-03,passed,mobile,android,5
TXN122704,kashmir,CUST3281,KASB02,7036.15,INR,2025-05-02,passed,branch,web,4
TXN419073,kashmir,CUST9740,KASB02,7108.29,USD,2025-05-04,,online,web,5
TXN160569,kashmir,CUST7226,KASB02,8951.5,EUR,2025-05-06,failed,online,android,1
TXN956800,kashmir,CUST1829,KASB02,7378.69,INR,2025-05-03,failed,branch,android,2
TXN549927,kashmir,CUST7639,KASB02,3513.52,EUR,2025-05-03,failed,mobile,android,1
TXN496282,kashmir,CUST3038,KASB02,9158.31,EUR,2025-05-06,failed,mobile,ios,1
TXN548107,kashmir,CUST4044,KASB02,6401.94,INR,2025-05-03,passed,branch,ios,1
TXN301566,kashmir,CUST3299,KASB02,343.79,INR,2025-05-04,failed,online,android,1
TXN540953,kashmir,CUST9752,KASB02,9293.69,EUR,2025-05-08,,branch,ios,3
TXN804607,kashmir,CUST8848,KASB02,8877.11,INR,2025-05-05,failed,branch,android,5
TXN655541,kashmir,CUST1688,KASB02,9636.5,INR,2025-05-07,passed,mobile,android,4
TXN814526,kashmir,CUST7674,KASB02,566.83,EUR,2025-05-05,,online,android,5
TXN394371,kashmir,CUST1289,KASB02,2850.47,INR,2025-05-03,,branch,ios,5
TXN310631,kashmir,CUST8352,KASB02,8804.64,EUR,2025-05-04,passed,mobile,ios,4
TXN403656,kashmir,CUST3313,KASB02,1559.68,USD,2025-05-02,failed,mobile,android,1
TXN199285,kashmir,CUST9467,KASB02,6076.14,USD,2025-05-04,,online,web,2
TXN128564,kashmir,CUST7886,KASB02,3206.97,INR,2025-05-03,,online,android,5
TXN700823,kashmir,CUST8431,KASB02,9413.2,EUR,2025-05-07,passed,online,web,1
TXN316214,kashmir,CUST8004,KASB02,1096.38,EUR,2025-05-02,passed,mobile,ios,1
TXN779347,kashmir,CUST3226,KASB02,6002.84,USD,2025-05-05,failed,mobile,ios,4
