transaction_id,city,customer_id,branch_code,amount,currency,date,status,channel,device_type,attempt_count
TXN100810,mumbai,CUST6303,MUMB05,2306.83,EUR,2025-05-05,failed,online,android,4
TXN880950,mumbai,CUST1768,MUMB05,5775.82,USD,2025-05-03,,mobile,android,5
TXN566305,mumbai,CUST6792,MUMB05,217.45,INR,2025-05-03,passed,branch,android,2
TXN670042,mumbai,CUST7777,MUMB05,6433.83,EUR,2025-05-03,,online,ios,5
TXN121011,mumbai,CUST1147,MUMB05,7112.98,USD,2025-05-02,passed,mobile,android,1
TXN655249,mumbai,CUST1782,MUMB05,3406.05,INR,2025-05-08,,online,web,1
TXN923966,mumbai,CUST6749,MUMB05,7048.77,USD,2025-05-05,failed,online,android,5
TXN939220,mumbai,CUST8177,MUMB05,5120.62,USD,2025-05-04,failed,online,ios,4
TXN240863,mumbai,CUST8210,MUMB05,4499.35,USD,2025-05-06,,branch,web,3
TXN859786,mumbai,CUST8777,MUMB05,191.67,USD,2025-05-02,,mobile,ios,5
TXN802671,mumbai,CUST8224,MUMB05,2540.92,EUR,2025-05-02,failed,online,ios,3
TXN350773,mumbai,CUST4488,MUMB05,850.73,USD,2025-05-04,,online,android,4
TXN214892,mumbai,CUST9320,MUMB05,2712.17,USD,2025-05-08,failed,online,web,1
TXN700291,mumbai,CUST2298,MUMB05,9514.55,INR,2025-05-03,failed,online,android,4
TXN420914,mumbai,CUST6885,MUMB05,4497.31,INR,2025-05-08,passed,branch,web,5
TXN878444,mumbai,CUST5786,MUMB05,8754.25,USD,2025-05-07,,branch,ios,5
TXN318606,mumbai,CUST8610,MUMB05,9060.78,USD,2025-05-03,,mobile,web,3
TXN159499,mumbai,CUST2057,MUMB05,110.98,INR,2025-05-07,failed,online,ios,5
TXN771161,mumbai,CUST6151,MUMB05,4238.94,USD,2025-05-02,,mobile,web,3
TXN236912,mumbai,CUST1929,MUMB05,9365.74,EUR,2025-05-03,passed,online,web,4
TXN597035,mumbai,CUST3346,MUMB05,183.35,EUR,2025-05-07,,mobile,ios,4
TXN728425,mumbai,CUST6887,MUMB05,7357.23,USD,2025-05-07,passed,online,android,5
TXN381725,mumbai,CUST3907,MUMB05,3849.57,EUR,2025-05-07,,mobile,android,5
TXN561987,mumbai,CUST1484,MUMB05,5657.49,USD,2025-05-08,passed,online,ios,4
TXN131744,mumbai,CUST5636,MUMB05,6619.95,USD,2025-05-06,failed,branch,ios,3
TXN595462,mumbai,CUST8534,MUMB05,1308.67,EUR,2025-05-02,,mobile,android,4
TXN720500,mumbai,CUST2764,MUMB05,7851.74,INR,2025-05-07,passed,mobile,android,4
TXN157268,mumbai,CUST4616,MUMB05,1672.43,INR,2025-05-04,passed,mobile,web,4
TXN219455,mumbai,CUST1343,MUMB05,6402.98,USD,2025-05-04,passed,branch,web,5
TXN416247,mumbai,CUST7319,MUMB05,7780.11,USD,2025-05-02,passed,branch,ios,4
TXN371919,mumbai,CUST3508,MUMB05,8263.04,USD,2025-05-08,,online,android,2
TXN820549,mumbai,CUST4998,MUMB05,5008.28,INR,2025-05-04,,mobile,web,1
TXN331133,mumbai,CUST3500,MUMB05,6599.83,INR,2025-05-08,passed,branch,android,5
TXN695454,mumbai,CUST9781,MUMB05,9450.73,INR,2025-05-04,,branch,ios,3
TXN215968,mumbai,CUST2282,MUMB05,2223.74,USD,2025-05-06,failed,branch,ios,2
TXN605541,mumbai,CUST5078,MUMB05,5692.7,INR,2025-05-04,,online,android,3
TXN973675,mumbai,CUST3069,MUMB05,6515.43,EUR,2025-05-04,,branch,web,2
TXN993494,mumbai,CUST8586,MUMB05,6836.39,EUR,2025-05-06,,branch,ios,5
TXN752982,mumbai,CUST7438,MUMB05,8357.28,INR,2025-05-05,,mobile,ios,1
TXN606872,mumbai,CUST3967,MUMB05,5590.79,INR,2025-05-03,,mobile,web,1
TXN263699,mumbai,CUST3241,MUMB05,3946.56,USD,2025-05-07,,online,android,5
TXN443879,mumbai,CUST7021,MUMB05,8931.02,INR,2025-05-02,,mobile,web,3
TXN635052,mumbai,CUST6562,MUMB05,4674.8,INR,2025-05-03,,mobile,android,2
TXN291338,mumbai,CUST4001,MUMB05,2057.44,EUR,2025-05-08,,branch,ios,3
TXN895878,mumbai,CUST8286,MUMB05,8041.35,EUR,2025-05-02,failed,branch,ios,4
TXN850022,mumbai,CUST2680,MUMB05,4320.02,USD,2025-05-04,passed,online,android,3
TXN877407,mumbai,CUST9180,MUMB05,4958.2,INR,2025-05-06,failed,mobile,web,5
TXN168514,mumbai,CUST5915,MUMB05,3027.26,INR,2025-05-03,passed,mobile,android,3
TXN485154,mumbai,CUST5173,MUMB05,3225.96,INR,2025-05-02,,mobile,ios,5
TXN981572,mumbai,CUST9540,MUMB05,2307.05,USD,2025-05-08,,branch,ios,3
