transaction_id,city,customer_id,branch_code,amount,currency,date,status,channel,device_type,attempt_count
TXN892376,mumbai,CUST6485,MUMB01,8767.71,USD,2025-05-02,failed,branch,ios,3
TXN730662,mumbai,CUST2032,MUMB01,8493.62,INR,2025-05-07,passed,online,web,3
TXN683860,mumbai,CUST7789,MUMB01,8015.39,INR,2025-05-04,passed,branch,android,3
TXN591100,mumbai,CUST6802,MUMB01,4140.75,EUR,2025-05-07,failed,online,android,4
TXN522072,mumbai,CUST5144,MUMB01,6854.19,INR,2025-05-07,failed,branch,ios,3
TXN142890,mumbai,CUST3166,MUMB01,1595.98,USD,2025-05-03,passed,online,android,3
TXN793915,mumbai,CUST3572,MUMB01,8278.71,INR,2025-05-06,passed,mobile,web,1
TXN749005,mumbai,CUST5322,MUMB01,8361.23,USD,2025-05-07,failed,branch,web,1
TXN619893,mumbai,CUST5491,MUMB01,5748.29,EUR,2025-05-06,,mobile,android,3
TXN526900,mumbai,CUST7495,MUMB01,505.5,INR,2025-05-07,failed,branch,android,2
TXN182145,mumbai,CUST4520,MUMB01,368.74,USD,2025-05-07,passed,branch,ios,4
TXN528607,mumbai,CUST3848,MUMB01,7741.03,INR,2025-05-03,passed,online,web,1
TXN756335,mumbai,CUST7363,MUMB01,8456.7,USD,2025-05-07,,online,web,4
TXN635337,mumbai,CUST2447,MUMB01,2341.87,USD,2025-05-08,,mobile,android,4
TXN551715,mumbai,CUST7690,MUMB01,9589.47,INR,2025-05-05,passed,mobile,android,1
TXN572529,mumbai,CUST3301,MUMB01,7389.69,EUR,2025-05-02,,online,android,4
TXN452350,mumbai,CUST3897,MUMB01,2312.21,INR,2025-05-08,failed,branch,ios,4
TXN295193,mumbai,CUST7156,MUMB01,8800.38,EUR,2025-05-07,passed,branch,web,4
TXN500150,mumbai,CUST8958,MUMB01,6091.86,EUR,2025-05-03,,online,ios,1
TXN543628,mumbai,CUST5906,MUMB01,4715.02,INR,2025-05-06,failed,mobile,ios,5
TXN255625,mumbai,CUST5899,MUMB01,3600.16,INR,2025-05-02,passed,mobile,android,3
TXN322954,mumbai,CUST1799,MUMB01,4985.57,EUR,2025-05-05,,online,web,2
TXN396188,mumbai,CUST1274,MUMB01,9950.97,INR,2025-05-06,failed,branch,android,2
TXN600308,mumbai,CUST1551,MUMB01,5235.69,USD,2025-05-02,failed,branch,ios,5
TXN924396,mumbai,CUST5390,MUMB01,9172.36,EUR,2025-05-07,passed,mobile,web,4
TXN600880,mumbai,CUST4251,MUMB01,6444.97,USD,2025-05-02,failed,mobile,android,5
TXN702187,mumbai,CUST7990,MUMB01,6975.17,USD,2025-05-03,,branch,web,5
TXN286191,mumbai,CUST5052,MUMB01,4585.18,INR,2025-05-08,failed,online,ios,3
TXN702046,mumbai,CUST9611,MUMB01,7948.56,EUR,2025-05-06,,mobile,web,2
TXN162857,mumbai,CUST5600,MUMB01,209.18,USD,2025-05-05,passed,branch,web,3
TXN874907,mumbai,CUST5109,MUMB01,4529.82,INR,2025-05-02,failed,branch,web,3
TXN426464,mumbai,CUST7113,MUMB01,4849.18,INR,2025-05-05,passed,branch,android,3
TXN299667,mumbai,CUST5029,MUMB01,873.86,USD,2025-05-03,failed,online,web,2
TXN239999,mumbai,CUST5419,MUMB01,1696.79,INR,2025-05-04,,branch,web,1
TXN354544,mumbai,CUST1983,MUMB01,9301.48,INR,2025-05-05,passed,online,ios,3
TXN137994,mumbai,CUST2728,MUMB01,7361.26,INR,2025-05-03,failed,online,android,3
TXN537816,mumbai,CUST9844,MUMB01,1524.14,INR,2025-05-08,failed,online,web,5
TXN774352,mumbai,CUST5126,MUMB01,1321.72,INR,2025-05-04,passed,online,android,5
TXN559536,mumbai,CUST7445,MUMB01,7539.21,EUR,2025-05-02,,mobile,ios,2
TXN875612,mumbai,CUST9916,MUMB01,1431.99,EUR,2025-05-08,failed,online,android,5
TXN391507,mumbai,CUST8649,MUMB01,7165.98,INR,2025-05-06,,mobile,android,1
TXN539897,mumbai,CUST2738,MUMB01,5834.16,INR,2025-05-07,failed,mobile,web,2
TXN251135,mumbai,CUST4190,MUMB01,5265.89,INR,2025-05-06,passed,branch,web,5
TXN735036,mumbai,CUST2929,MUMB01,4002.46,EUR,2025-05-07,,mobile,ios,5
TXN262214,mumbai,CUST6768,MUMB01,4973.66,EUR,2025-05-04,failed,mobile,ios,5
TXN571413,mumbai,CUST4801,MUMB01,2324.23,INR,2025-05-04,passed,online,android,2
TXN845781,mumbai,CUST8500,MUMB01,2737.88,USD,2025-05-04,failed,branch,ios,5
TXN814100,mumbai,CUST1515,MUMB01,8124.83,INR,2025-05-04,passed,online,ios,4
TXN404087,mumbai,CUST4529,MUMB01,8933.49,EUR,2025-05-08,failed,mobile,web,5
TXN867199,mumbai,CUST1253,MUMB01,7027.44,INR,2025-05-08,failed,online,web,5
TXN799548,mumbai,CUST3022,MUMB01,3093.56,USD,2025-05-04,failed,mobile,web,5
TXN832895,mumbai,CUST5305,MUMB01,5079.68,USD,2025-05-02,passed,online,ios,2
TXN295693,mumbai,CUST5861,MUMB01,5788.0,USD,2025-05-08,passed,branch,web,2
TXN136209,mumbai,CUST6862,MUMB01,8312.86,USD,2025-05-03,passed,mobile,web,2
TXN189946,mumbai,CUST1414,MUMB01,1842.91,INR,2025-05-04,,online,ios,3
TXN888178,mumbai,CUST9562,MUMB01,1606.24,INR,2025-05-08,failed,branch,android,1
TXN194618,mumbai,CUST6004,MUMB01,8798.28,USD,2025-05-05,failed,mobile,web,5
TXN919635,mumbai,CUST6380,MUMB01,7483.14,INR,2025-05-03,failed,branch,ios,3
TXN560249,mumbai,CUST2689,MUMB01,6978.48,USD,2025-05-06,failed,mobile,ios,2
TXN563417,mumbai,CUST6117,MUMB01,1873.28,USD,2025-05-03,,online,android,5
TXN392361,mumbai,CUST3591,MUMB01,9078.07,EUR,2025-05-07,failed,branch,android,2
TXN815690,mumbai,CUST8354,MUMB01,5011.78,EUR,2025-05-07,passed,online,ios,5
TXN311602,mumbai,CUST6399,MUMB01,3218.87,EUR,2025-05-08,,mobile,ios,1
TXN820469,mumbai,CUST8572,MUMB01,1767.17,INR,2025-05-02,,online,web,5
TXN858395,mumbai,CUST9664,MUMB01,396.89,USD,2025-05-02,failed,mobile,web,2
TXN274067,mumbai,CUST3426,MUMB01,7736.58,INR,2025-05-05,passed,mobile,ios,4
TXN980314,mumbai,CUST6785,MUMB01,8457.92,EUR,2025-05-04,failed,mobile,ios,2
TXN837982,mumbai,CUST8672,MUMB01,9867.76,EUR,2025-05-06,,online,android,5
TXN573274,mumbai,CUST4951,MUMB01,1170.05,USD,2025-05-04,,mobile,android,5
TXN832560,mumbai,CUST7119,MUMB01,8154.86,USD,2025-05-05,failed,online,web,1
TXN240284,mumbai,CUST2513,MUMB01,3785.68,EUR,2025-05-02,passed,branch,web,1
TXN716060,mumbai,CUST6484,MUMB01,1069.58,INR,2025-05-02,passed,branch,web,4
TXN928137,mumbai,CUST4592,MUMB01,9198.71,INR,2025-05-07,passed,branch,web,4
TXN865175,mumbai,CUST4167,MUMB01,821.57,USD,2025-05-02,passed,branch,web,4
TXN284198,mumbai,CUST6230,MUMB01,3958.7,INR,2025-05-07,,online,web,3
TXN795318,mumbai,CUST4007,MUMB01,4710.58,USD,2025-05-05,passed,online,web,2
TXN328964,mumbai,CUST3123,MUMB01,1991.89,INR,2025-05-02,passed,online,ios,5
TXN728804,mumbai,CUST5843,MUMB01,4789.2,EUR,2025-05-06,passed,online,ios,1
TXN157945,mumbai,CUST1207,MUMB01,3680.29,INR,2025-05-02,failed,branch,web,1
TXN912033,mumbai,CUST6212,MUMB01,1136.81,EUR,2025-05-05,passed,online,ios,1
