transaction_id,city,customer_id,branch_code,amount,currency,date,status,channel,device_type,attempt_count
TXN765736,kashmir,CUST2324,KASB04,6913.48,INR,2025-05-05,failed,online,android,2
TXN112463,kashmir,CUST1341,KASB04,2989.63,INR,2025-05-05,,mobile,android,5
TXN870867,kashmir,CUST6215,KASB04,586.28,EUR,2025-05-08,passed,online,android,5
TXN364619,kashmir,CUST3974,KASB04,8548.29,EUR,2025-05-02,failed,mobile,web,2
TXN268271,kashmir,CUST8613,KASB04,5531.92,EUR,2025-05-05,failed,mobile,web,2
TXN173174,kashmir,CUST5945,KASB04,759.71,USD,2025-05-06,,branch,android,5
TXN440060,kashmir,CUST8648,KASB04,7695.18,USD,2025-05-05,failed,branch,web,5
TXN566570,kashmir,CUST5041,KASB04,2341.64,INR,2025-05-06,failed,online,android,5
TXN585324,kashmir,CUST8466,KASB04,5633.6,EUR,2025-05-07,failed,online,web,4
TXN546051,kashmir,CUST1720,KASB04,6125.03,EUR,2025-05-05,,online,android,2
TXN798956,kashmir,CUST9078,KASB04,5035.98,EUR,2025-05-04,,branch,android,3
TXN393608,kashmir,CUST2648,KASB04,8934.16,INR,2025-05-06,,mobile,android,5
TXN266121,kashmir,CUST4750,KASB04,9006.27,INR,2025-05-03,,branch,web,2
TXN254331,kashmir,CUST7087,KASB04,1867.08,INR,2025-05-08,passed,branch,android,1
TXN205161,kashmir,CUST1982,KASB04,7928.05,USD,2025-05-03,passed,online,web,5
TXN352376,kashmir,CUST4252,KASB04,9585.23,EUR,2025-05-06,passed,online,ios,2
TXN618946,kashmir,CUST3404,KASB04,6390.73,EUR,2025-05-08,failed,online,web,2
TXN851344,kashmir,CUST6287,KASB04,3802.4,USD,2025-05-04,passed,mobile,web,1
TXN993077,kashmir,CUST7388,KASB04,665.6,INR,2025-05-02,passed,online,ios,5
TXN508459,kashmir,CUST9011,KASB04,7888.34,EUR,2025-05-02,,branch,android,5
TXN695857,kashmir,CUST5314,KASB04,6602.39,USD,2025-05-06,failed,online,web,5
TXN589595,kashmir,CUST3726,KASB04,216.09,INR,2025-05-08,failed,mobile,ios,3
TXN829154,kashmir,CUST3617,KASB04,1205.93,USD,2025-05-05,failed,online,android,1
TXN957309,kashmir,CUST7398,KASB04,9303.2,INR,2025-05-06,failed,online,android,4
TXN520771,kashmir,CUST5765,KASB04,9126.78,USD,2025-05-03,passed,branch,web,5
TXN829292,kashmir,CUST6434,KASB04,6923.9,EUR,2025-05-02,passed,branch,web,5
TXN339586,kashmir,CUST9535,KASB04,5709.61,INR,2025-05-05,,online,web,5
TXN151909,kashmir,CUST8517,KASB04,5906.06,INR,2025-05-05,passed,online,ios,1
TXN252406,kashmir,CUST6825,KASB04,4671.84,EUR,2025-05-06,failed,branch,web,3
TXN366465,kashmir,CUST6883,KASB04,7944.31,EUR,2025-05-04,,online,web,1
TXN697037,kashmir,CUST8042,KASB04,8089.08,INR,2025-05-06,passed,branch,web,3
TXN497965,kashmir,CUST9505,KASB04,3172.03,USD,2025-05-07,failed,branch,android,1
TXN312810,kashmir,CUST1125,KASB04,6696.14,INR,2025-05-04,passed,online,web,2
TXN918875,kashmir,CUST2710,KASB04,2091.42,INR,2025-05-04,,branch,ios,2
TXN554758,kashmir,CUST4688,KASB04,2969.68,USD,2025-05-06,failed,branch,web,2
TXN242409,kashmir,CUST8782,KASB04,8258.45,USD,2025-05-07,,online,web,4
TXN470747,kashmir,CUST4692,KASB04,3140.76,USD,2025-05-02,passed,branch,ios,5
TXN305025,kashmir,CUST5968,KASB04,8209.41,INR,2025-05-04,failed,branch,web,1
TXN233460,kashmir,CUST6998,KASB04,6269.98,USD,2025-05-05,,branch,ios,2
TXN814916,kashmir,CUST8572,KASB04,8773.86,INR,2025-05-04,passed,branch,ios,2
TXN818850,kashmir,CUST4521,KASB04,7212.84,INR,2025-05-08,,branch,ios,2
TXN153314,kashmir,CUST3334,KASB04,8663.59,USD,2025-05-05,passed,branch,ios,1
TXN440172,kashmir,CUST5322,KASB04,9489.19,USD,2025-05-06,,online,ios,4
TXN351479,kashmir,CUST8809,KASB04,3312.75,USD,2025-05-03,passed,branch,ios,2
TXN568208,kashmir,CUST2440,KASB04,9605.78,EUR,2025-05-07,,mobile,android,5
TXN953384,kashmir,CUST4819,KASB04,5670.31,INR,2025-05-04,failed,branch,web,3
TXN313107,kashmir,CUST9850,KASB04,3779.34,INR,2025-05-06,,mobile,android,1
TXN829634,kashmir,CUST7108,KASB04,2793.62,EUR,2025-05-03,passed,branch,ios,1
TXN653859,kashmir,CUST4494,KASB04,1163.42,EUR,2025-05-05,,branch,ios,2
TXN668432,kashmir,CUST9483,KASB04,656.94,EUR,2025-05-07,passed,branch,ios,2
TXN115340,kashmir,CUST6666,KASB04,5584.13,INR,2025-05-03,passed,mobile,android,2
TXN654942,kashmir,CUST5493,KASB04,8923.25,EUR,2025-05-03,passed,branch,web,5
TXN666340,kashmir,CUST2313,KASB04,8930.2,INR,2025-05-07,failed,mobile,ios,5
TXN359084,kashmir,CUST2285,KASB04,2111.97,USD,2025-05-06,passed,branch,android,5
TXN388233,kashmir,CUST1625,KASB04,7536.35,EUR,2025-05-04,passed,branch,web,1
TXN923579,kashmir,CUST5679,KASB04,7716.97,USD,2025-05-06,,mobile,web,2
TXN128112,kashmir,CUST1722,KASB04,2960.6,USD,2025-05-07,passed,mobile,ios,2
TXN322705,kashmir,CUST1253,KASB04,8376.07,USD,2025-05-06,passed,mobile,web,1
TXN616785,kashmir,CUST8895,KASB04,7526.43,USD,2025-05-08,passed,branch,android,1
TXN427443,kashmir,CUST3403,KASB04,8557.86,EUR,2025-05-08,passed,mobile,ios,4
TXN616381,kashmir,CUST1984,KASB04,8584.53,USD,2025-05-02,passed,mobile,web,5
TXN411463,kashmir,CUST8964,KASB04,8195.9,USD,2025-05-04,passed,branch,android,4
TXN399702,kashmir,CUST5281,KASB04,9812.31,EUR,2025-05-07,,mobile,ios,3
TXN895723,kashmir,CUST7640,KASB04,683.31,EUR,2025-05-07,failed,mobile,ios,3
TXN174218,kashmir,CUST2967,KASB04,3368.72,EUR,2025-05-03,,branch,android,4
TXN486116,kashmir,CUST9770,KASB04,9560.49,EUR,2025-05-06,failed,branch,ios,5
TXN306957,kashmir,CUST7479,KASB04,2081.6,INR,2025-05-06,failed,online,android,5
TXN158206,kashmir,CUST1204,KASB04,3146.96,USD,2025-05-06,,mobile,ios,5
TXN393443,kashmir,CUST3961,KASB04,7737.38,EUR,2025-05-03,failed,branch,ios,1
TXN808797,kashmir,CUST4322,KASB04,1419.87,EUR,2025-05-07,passed,online,android,5
TXN965794,kashmir,CUST6498,KASB04,5268.37,USD,2025-05-06,failed,branch,web,5
TXN103645,kashmir,CUST2687,KASB04,6193.42,INR,2025-05-02,passed,branch,ios,1
TXN983413,kashmir,CUST8058,KASB04,1131.18,EUR,2025-05-02,,online,android,3
TXN219763,kashmir,CUST4915,KASB04,6692.12,INR,2025-05-05,failed,online,android,5
TXN543118,kashmir,CUST1705,KASB04,4169.39,USD,2025-05-06,failed,mobile,ios,1
TXN711035,kashmir,CUST4568,KASB04,9684.08,EUR,2025-05-06,passed,online,web,2
TXN410207,kashmir,CUST3363,KASB04,1163.79,EUR,2025-05-05,,online,ios,4
