transaction_id,city,customer_id,branch_code,amount,currency,date,status,channel,device_type,attempt_count
TXN739996,delhi,CUST2499,DELB04,1217.58,USD,2025-05-07,,branch,web,2
TXN564282,delhi,CUST4293,DELB04,4939.58,INR,2025-05-05,,mobile,ios,2
TXN311983,delhi,CUST5005,DELB04,5785.74,EUR,2025-05-07,failed,mobile,web,5
TXN168483,delhi,CUST6449,DELB04,6519.25,USD,2025-05-05,passed,branch,ios,4
TXN641805,delhi,CUST8541,DELB04,4912.61,USD,2025-05-06,passed,mobile,android,1
TXN731306,delhi,CUST7270,DELB04,3258.07,EUR,2025-05-03,passed,branch,ios,4
TXN664938,delhi,CUST5263,DELB04,9660.61,EUR,2025-05-08,,branch,web,2
TXN210482,delhi,CUST1709,DELB04,550.76,USD,2025-05-06,passed,mobile,web,5
TXN206747,delhi,CUST1435,DELB04,2028.53,INR,2025-05-05,passed,online,android,4
TXN283771,delhi,CUST4717,DELB04,4936.01,INR,2025-05-03,failed,online,android,4
TXN191033,delhi,CUST7506,DELB04,6197.55,INR,2025-05-03,passed,mobile,android,1
TXN565934,delhi,CUST5903,DELB04,4567.51,USD,2025-05-08,,online,ios,2
TXN333973,delhi,CUST4204,DELB04,2711.28,USD,2025-05-03,passed,mobile,android,3
TXN714550,delhi,CUST8666,DELB04,7893.78,EUR,2025-05-06,failed,branch,android,5
TXN383059,delhi,CUST4289,DELB04,3273.89,INR,2025-05-07,passed,branch,android,1
TXN792234,delhi,CUST9468,DELB04,3767.25,USD,2025-05-03,passed,branch,ios,5
TXN358705,delhi,CUST2075,DELB04,2224.22,USD,2025-05-06,passed,branch,android,4
TXN915558,delhi,CUST5123,DELB04,2655.57,EUR,2025-05-02,passed,branch,web,4
TXN136843,delhi,CUST3491,DELB04,3692.4,INR,2025-05-07,,mobile,web,2
TXN227775,delhi,CUST7930,DELB04,961.33,USD,2025-05-02,,online,ios,3
TXN408678,delhi,CUST8260,DELB04,3983.8,EUR,2025-05-03,failed,online,ios,5
TXN358101,delhi,CUST4852,DELB04,7150.11,INR,2025-05-06,failed,online,web,5
TXN518556,delhi,CUST7338,DELB04,8439.35,EUR,2025-05-04,passed,branch,web,1
TXN112912,delhi,CUST8328,DELB04,6942.22,EUR,2025-05-08,passed,branch,android,1
TXN198535,delhi,CUST6507,DELB04,5483.11,INR,2025-05-05,,mobile,android,1
TXN575395,delhi,CUST2667,DELB04,6217.43,USD,2025-05-05,failed,online,android,4
TXN268862,delhi,CUST3903,DELB04,6673.03,USD,2025-05-04,passed,branch,ios,3
TXN548920,delhi,CUST5320,DELB04,3896.99,USD,2025-05-04,passed,mobile,android,3
TXN249845,delhi,CUST5734,DELB04,259.22,INR,2025-05-04,,mobile,android,4
TXN130802,delhi,CUST6674,DELB04,6700.34,USD,2025-05-06,,branch,ios,1
TXN905838,delhi,CUST4294,DELB04,147.75,USD,2025-05-02,,mobile,android,1
TXN826101,delhi,CUST9148,DELB04,6638.08,USD,2025-05-04,passed,mobile,ios,1
TXN494907,delhi,CUST6939,DELB04,5610.63,EUR,2025-05-05,,branch,ios,5
TXN101005,delhi,CUST7009,DELB04,4873.31,USD,2025-05-08,passed,mobile,android,3
TXN309620,delhi,CUST4240,DELB04,400.77,EUR,2025-05-06,,mobile,ios,1
TXN572292,delhi,CUST5020,DELB04,9561.96,EUR,2025-05-08,failed,mobile,android,2
TXN419766,delhi,CUST2710,DELB04,1034.19,INR,2025-05-06,passed,online,web,2
TXN866725,delhi,CUST9554,DELB04,878.12,INR,2025-05-08,passed,branch,android,5
TXN404612,delhi,CUST2594,DELB04,9555.68,EUR,2025-05-05,,mobile,android,2
TXN569130,delhi,CUST3858,DELB04,5231.37,EUR,2025-05-07,failed,mobile,android,1
TXN398800,delhi,CUST2534,DELB04,5236.18,EUR,2025-05-02,passed,mobile,web,1
TXN148598,delhi,CUST1707,DELB04,6127.04,USD,2025-05-05,passed,mobile,web,5
TXN280500,delhi,CUST7964,DELB04,6914.75,EUR,2025-05-06,passed,mobile,ios,1
TXN628593,delhi,CUST3837,DELB04,5197.98,INR,2025-05-07,,online,web,2
TXN709057,delhi,CUST7036,DELB04,4848.55,INR,2025-05-07,,branch,ios,3
TXN716705,delhi,CUST7157,DELB04,906.96,INR,2025-05-05,,branch,android,3
TXN285320,delhi,CUST1684,DELB04,1072.9,INR,2025-05-05,,online,ios,5
TXN462946,delhi,CUST2511,DELB04,9190.8,USD,2025-05-05,failed,online,web,5
TXN851991,delhi,CUST6591,DELB04,5460.14,EUR,2025-05-06,failed,mobile,ios,4
TXN567630,delhi,CUST2429,DELB04,5844.51,EUR,2025-05-03,passed,mobile,android,3
TXN589388,delhi,CUST6156,DELB04,6587.24,USD,2025-05-03,,online,android,2
TXN201999,delhi,CUST3560,DELB04,753.4,EUR,2025-05-05,,mobile,ios,5
TXN845776,delhi,CUST2939,DELB04,7375.84,EUR,2025-05-06,passed,branch,web,3
TXN375367,delhi,CUST2271,DELB04,4911.44,USD,2025-05-08,passed,mobile,web,4
TXN902602,delhi,CUST7877,DELB04,927.5,INR,2025-05-07,,online,ios,5
TXN510702,delhi,CUST7789,DELB04,5305.31,EUR,2025-05-05,,mobile,web,1
TXN636647,delhi,CUST4324,DELB04,7307.86,EUR,2025-05-05,,online,web,2
TXN607066,delhi,CUST9173,DELB04,4861.95,EUR,2025-05-03,,branch,web,3
TXN328565,delhi,CUST1815,DELB04,2944.85,INR,2025-05-03,failed,mobile,android,2
TXN359103,delhi,CUST4117,DELB04,5105.37,USD,2025-05-08,failed,online,web,2
TXN275418,delhi,CUST9387,DELB04,7672.44,INR,2025-05-02,,branch,ios,4
TXN425674,delhi,CUST7994,DELB04,5553.77,USD,2025-05-06,passed,mobile,ios,3
TXN525743,delhi,CUST2443,DELB04,5192.18,USD,2025-05-08,,branch,android,2
TXN379201,delhi,CUST2991,DELB04,7069.77,EUR,2025-05-02,passed,mobile,ios,5
TXN500960,delhi,CUST7932,DELB04,359.27,EUR,2025-05-04,passed,online,android,2
TXN552519,delhi,CUST1288,DELB04,6879.22,INR,2025-05-05,passed,online,android,5
TXN449025,delhi,CUST8255,DELB04,3752.5,EUR,2025-05-04,,mobile,web,5
TXN402814,delhi,CUST1053,DELB04,9281.77,INR,2025-05-06,,mobile,web,2
TXN897867,delhi,CUST3816,DELB04,8079.37,EUR,2025-05-02,passed,mobile,android,5
TXN634447,delhi,CUST5952,DELB04,7916.83,USD,2025-05-03,,mobile,android,1
TXN511383,delhi,CUST4752,DELB04,7373.86,EUR,2025-05-03,passed,mobile,android,5
TXN599721,delhi,CUST1429,DELB04,1352.43,EUR,2025-05-08,failed,branch,android,3
TXN573011,delhi,CUST9535,DELB04,8600.38,INR,2025-05-05,,branch,ios,5
TXN775085,delhi,CUST3942,DELB04,8382.21,INR,2025-05-03,failed,online,ios,2
TXN498484,delhi,CUST1619,DELB04,997.48,EUR,2025-05-05,,online,ios,1
TXN124129,delhi,CUST8013,DELB04,7401.64,INR,2025-05-06,passed,branch,ios,3
TXN758646,delhi,CUST1096,DELB04,8816.16,USD,2025-05-04,,mobile,android,4
TXN949240,delhi,CUST1738,DELB04,8504.52,INR,2025-05-05,,online,android,1
TXN834481,delhi,CUST5091,DELB04,9182.74,INR,2025-05-03,passed,mobile,web,3
