transaction_id,city,customer_id,branch_code,amount,currency,date,status,channel,device_type,attempt_count
TXN891476,kashmir,CUST3028,KASB01,8239.16,USD,2025-05-07,,online,web,3
TXN655290,kashmir,CUST1488,KASB01,2124.39,EUR,2025-05-06,,mobile,web,4
TXN852832,kashmir,CUST3252,KASB01,2136.14,USD,2025-05-06,failed,mobile,android,3
TXN395416,kashmir,CUST2890,KASB01,2267.91,INR,2025-05-05,failed,online,android,3
TXN719577,kashmir,CUST7837,KASB01,5641.68,EUR,2025-05-06,,mobile,android,5
TXN759556,kashmir,CUST1918,KASB01,7825.39,EUR,2025-05-04,failed,mobile,android,2
TXN851593,kashmir,CUST1171,KASB01,9020.31,INR,2025-05-08,,online,android,5
TXN231901,kashmir,CUST9392,KASB01,6410.09,USD,2025-05-04,passed,branch,android,4
TXN795945,kashmir,CUST4833,KASB01,3271.59,USD,2025-05-05,passed,branch,web,5
TXN681021,kashmir,CUST4847,KASB01,1591.14,INR,2025-05-08,,mobile,web,3
TXN809493,kashmir,CUST6437,KASB01,4220.85,USD,2025-05-05,failed,online,android,3
TXN766098,kashmir,CUST5749,KASB01,7558.08,INR,2025-05-03,failed,branch,web,1
TXN592937,kashmir,CUST2059,KASB01,4539.63,USD,2025-05-08,passed,online,web,5
TXN302500,kashmir,CUST9259,KASB01,3435.31,INR,2025-05-08,passed,branch,web,3
TXN234300,kashmir,CUST5966,KASB01,8246.85,INR,2025-05-05,failed,online,web,4
TXN177661,kashmir,CUST7966,KASB01,1095.21,INR,2025-05-03,,mobile,web,3
TXN496081,kashmir,CUST1246,KASB01,8218.46,INR,2025-05-05,passed,online,ios,5
TXN224781,kashmir,CUST8212,KASB01,4292.31,INR,2025-05-02,failed,mobile,android,1
TXN469196,kashmir,CUST5803,KASB01,702.85,INR,2025-05-08,passed,mobile,web,4
TXN758405,kashmir,CUST8507,KASB01,4309.11,USD,2025-05-03,,online,web,2
TXN678122,kashmir,CUST1179,KASB01,1787.31,USD,2025-05-06,passed,mobile,android,4
TXN153763,kashmir,CUST6647,KASB01,7687.5,EUR,2025-05-02,passed,mobile,android,4
TXN495015,kashmir,CUST3748,KASB01,1650.16,USD,2025-05-06,failed,online,android,4
TXN514200,kashmir,CUST5835,KASB01,2190.84,USD,2025-05-06,failed,online,android,2
TXN976501,kashmir,CUST2342,KASB01,4046.23,EUR,2025-05-04,,branch,android,3
TXN103024,kashmir,CUST1997,KASB01,5014.73,INR,2025-05-04,,mobile,ios,3
TXN374828,kashmir,CUST1075,KASB01,8904.09,USD,2025-05-04,passed,branch,web,1
TXN435954,kashmir,CUST8392,KASB01,9663.54,INR,2025-05-08,,mobile,android,3
TXN815319,kashmir,CUST4629,KASB01,5881.48,USD,2025-05-05,passed,online,android,3
TXN565265,kashmir,CUST8517,KASB01,1096.01,INR,2025-05-06,failed,mobile,web,2
TXN247018,kashmir,CUST8155,KASB01,1604.47,USD,2025-05-02,passed,online,android,5
TXN202247,kashmir,CUST9369,KASB01,2246.36,EUR,2025-05-06,,branch,web,2
TXN360610,kashmir,CUST2649,KASB01,5863.04,INR,2025-05-07,failed,branch,ios,3
TXN788743,kashmir,CUST6402,KASB01,4461.04,USD,2025-05-03,,online,ios,3
TXN128383,kashmir,CUST4296,KASB01,7744.98,EUR,2025-05-03,,branch,android,5
TXN559180,kashmir,CUST4477,KASB01,7270.52,USD,2025-05-05,,branch,ios,4
TXN392060,kashmir,CUST4971,KASB01,4197.86,EUR,2025-05-03,passed,branch,ios,2
TXN337631,kashmir,CUST5887,KASB01,6922.67,USD,2025-05-08,,mobile,ios,1
TXN910992,kashmir,CUST5574,KASB01,9820.78,USD,2025-05-08,,online,ios,4
TXN108629,kashmir,CUST3495,KASB01,3867.01,EUR,2025-05-06,passed,online,android,4
TXN812049,kashmir,CUST2574,KASB01,7975.02,INR,2025-05-04,failed,branch,web,3
TXN761971,kashmir,CUST4584,KASB01,6669.9,EUR,2025-05-05,passed,branch,ios,4
TXN732265,kashmir,CUST5282,KASB01,8380.83,USD,2025-05-02,passed,online,android,3
TXN150458,kashmir,CUST9642,KASB01,2055.76,EUR,2025-05-07,,online,android,1
TXN607836,kashmir,CUST5248,KASB01,5469.0,EUR,2025-05-04,failed,online,android,4
TXN120769,kashmir,CUST5230,KASB01,9863.43,USD,2025-05-05,,online,android,2
TXN256928,kashmir,CUST3833,KASB01,148.13,EUR,2025-05-06,,branch,android,4
TXN370015,kashmir,CUST1184,KASB01,9070.78,INR,2025-05-02,passed,online,web,1
TXN642000,kashmir,CUST7896,KASB01,5917.53,INR,2025-05-04,,online,ios,3
TXN939838,kashmir,CUST7142,KASB01,2467.0,USD,2025-05-06,failed,online,android,5
TXN430206,kashmir,CUST5720,KASB01,5751.2,EUR,2025-05-07,,online,web,1
TXN713734,kashmir,CUST7510,KASB01,4440.32,EUR,2025-05-04,,branch,web,5
TXN517720,kashmir,CUST9960,KASB01,5255.75,USD,2025-05-07,failed,branch,android,3
TXN800428,kashmir,CUST5037,KASB01,162.34,INR,2025-05-04,passed,mobile,ios,4
TXN935714,kashmir,CUST6970,KASB01,5789.82,EUR,2025-05-03,passed,mobile,ios,4
TXN508731,kashmir,CUST4980,KASB01,9990.68,INR,2025-05-05,passed,branch,web,4
TXN424208,kashmir,CUST2845,KASB01,9696.41,USD,2025-05-08,,branch,android,5
TXN258563,kashmir,CUST5093,KASB01,4465.31,EUR,2025-05-03,passed,mobile,ios,1
TXN316206,kashmir,CUST4793,KASB01,7014.39,EUR,2025-05-07,,mobile,android,1
TXN426885,kashmir,CUST2776,KASB01,3100.65,USD,2025-05-03,failed,online,web,4
TXN505630,kashmir,CUST1106,KASB01,5700.22,EUR,2025-05-03,failed,online,ios,1
TXN385094,kashmir,CUST8520,KASB01,6109.21,USD,2025-05-08,passed,branch,ios,1
TXN754378,kashmir,CUST2664,KASB01,3636.92,INR,2025-05-08,passed,branch,android,1
TXN712638,kashmir,CUST1434,KASB01,865.26,INR,2025-05-08,passed,online,ios,4
