transaction_id,city,customer_id,branch_code,amount,currency,date,status,channel,device_type,attempt_count
TXN420638,delhi,CUST9662,DELB03,2987.23,EUR,2025-05-02,failed,branch,web,2
TXN837608,delhi,CUST5457,DELB03,488.93,INR,2025-05-05,,branch,web,1
TXN438549,delhi,CUST4406,DELB03,7113.64,USD,2025-05-03,failed,mobile,ios,2
TXN133439,delhi,CUST6378,DELB03,4799.75,USD,2025-05-03,failed,online,android,1
TXN319654,delhi,CUST2826,DELB03,6528.92,USD,2025-05-02,failed,branch,ios,5
TXN764571,delhi,CUST6409,DELB03,5082.1,USD,2025-05-02,failed,online,web,2
TXN110073,delhi,CUST2158,DELB03,1713.13,USD,2025-05-02,passed,online,android,2
TXN408209,delhi,CUST2873,DELB03,851.89,EUR,2025-05-03,passed,online,ios,5
TXN591261,delhi,CUST4722,DELB03,6343.85,USD,2025-05-07,,online,android,3
TXN610157,delhi,CUST2221,DELB03,9567.61,USD,2025-05-02,failed,mobile,android,5
TXN733029,delhi,CUST2041,DELB03,6589.63,USD,2025-05-04,,mobile,ios,3
TXN289818,delhi,CUST3072,DELB03,5669.53,INR,2025-05-07,passed,online,web,1
TXN432204,delhi,CUST4520,DELB03,8300.0,USD,2025-05-07,,mobile,android,2
TXN368366,delhi,CUST2838,DELB03,6243.08,EUR,2025-05-04,,branch,android,5
TXN330055,delhi,CUST3875,DELB03,3840.13,USD,2025-05-05,,branch,web,5
TXN298872,delhi,CUST3004,DELB03,6525.93,INR,2025-05-08,passed,online,web,5
TXN428496,delhi,CUST8617,DELB03,1758.02,INR,2025-05-06,,mobile,web,1
TXN903710,delhi,CUST7703,DELB03,560.52,EUR,2025-05-02,failed,branch,ios,5
TXN325083,delhi,CUST1824,DELB03,3645.08,USD,2025-05-02,,online,ios,3
TXN870901,delhi,CUST7771,DELB03,465.89,EUR,2025-05-07,,branch,android,3
TXN332196,delhi,CUST1818,DELB03,8858.3,INR,2025-05-03,failed,branch,ios,5
TXN273600,delhi,CUST4979,DELB03,5710.24,EUR,2025-05-08,,mobile,web,4
TXN612535,delhi,CUST6796,DELB03,8491.19,INR,2025-05-08,failed,branch,ios,5
TXN159870,delhi,CUST2360,DELB03,4500.94,USD,2025-05-08,passed,branch,web,1
