transaction_id,city,customer_id,branch_code,amount,currency,date,status,channel,device_type,attempt_count
TXN944845,delhi,CUST5268,DELB02,2115.58,INR,2025-05-03,,branch,web,1
TXN384184,delhi,CUST1037,DELB02,1979.87,INR,2025-05-05,passed,mobile,android,1
TXN876017,delhi,CUST1594,DELB02,2087.35,EUR,2025-05-02,failed,mobile,android,4
TXN612346,delhi,CUST7722,DELB02,2599.41,USD,2025-05-07,,online,web,5
TXN109312,delhi,CUST7482,DELB02,9763.29,EUR,2025-05-06,,branch,ios,4
TXN460560,delhi,CUST6300,DELB02,3285.06,INR,2025-05-03,failed,mobile,android,1
TXN560807,delhi,CUST9755,DELB02,8685.84,EUR,2025-05-02,,online,web,3
TXN331541,delhi,CUST7664,DELB02,5839.54,EUR,2025-05-02,failed,online,ios,3
TXN540090,delhi,CUST4128,DELB02,2705.35,USD,2025-05-03,failed,branch,web,1
TXN150257,delhi,CUST2660,DELB02,3238.75,INR,2025-05-06,failed,online,ios,3
TXN171053,delhi,CUST6147,DELB02,3492.24,EUR,2025-05-07,,online,android,2
TXN345078,delhi,CUST1003,DELB02,6685.68,EUR,2025-05-03,failed,mobile,web,3
TXN674704,delhi,CUST2678,DELB02,3196.64,INR,2025-05-02,failed,online,web,2
TXN218246,delhi,CUST3895,DELB02,9832.55,EUR,2025-05-03,passed,branch,android,1
TXN156101,delhi,CUST1242,DELB02,6465.16,INR,2025-05-03,failed,branch,ios,1
TXN366435,delhi,CUST3826,DELB02,2324.78,USD,2025-05-07,passed,mobile,web,1
TXN275865,delhi,CUST6119,DELB02,9628.83,INR,2025-05-02,failed,branch,ios,5
TXN553143,delhi,CUST2116,DELB02,4591.56,USD,2025-05-08,passed,mobile,ios,4
TXN594557,delhi,CUST4552,DELB02,4113.51,EUR,2025-05-04,passed,mobile,android,3
TXN250688,delhi,CUST5989,DELB02,7848.83,INR,2025-05-08,passed,online,web,3
TXN832312,delhi,CUST8327,DELB02,2885.93,INR,2025-05-03,,branch,android,1
TXN944085,delhi,CUST9860,DELB02,4877.16,EUR,2025-05-08,passed,mobile,ios,3
TXN661797,delhi,CUST9024,DELB02,4060.61,EUR,2025-05-08,,branch,web,4
TXN311119,delhi,CUST4176,DELB02,7975.95,USD,2025-05-03,,branch,ios,2
TXN118430,delhi,CUST9492,DELB02,1395.11,INR,2025-05-04,failed,mobile,android,2
TXN697729,delhi,CUST5014,DELB02,8638.89,INR,2025-05-02,,branch,web,1
TXN981203,delhi,CUST7899,DELB02,1173.91,INR,2025-05-07,passed,branch,ios,5
TXN366908,delhi,CUST7299,DELB02,4264.7,EUR,2025-05-05,,online,web,4
TXN435383,delhi,CUST2217,DELB02,5251.81,USD,2025-05-07,failed,online,ios,3
TXN560586,delhi,CUST1716,DELB02,4028.37,INR,2025-05-06,,online,android,2
TXN490804,delhi,CUST9468,DELB02,2049.77,INR,2025-05-04,failed,mobile,ios,1
TXN409447,delhi,CUST7621,DELB02,4324.81,INR,2025-05-06,passed,branch,android,1
TXN830857,delhi,CUST6987,DELB02,1132.89,EUR,2025-05-08,passed,online,web,2
TXN474066,delhi,CUST9301,DELB02,1305.18,USD,2025-05-04,,online,android,5
TXN677714,delhi,CUST7215,DELB02,6359.66,EUR,2025-05-03,failed,branch,android,5
TXN378162,delhi,CUST6306,DELB02,6400.87,EUR,2025-05-02,failed,online,ios,5
TXN910653,delhi,CUST9630,DELB02,6908.78,USD,2025-05-04,passed,online,ios,1
TXN631323,delhi,CUST8138,DELB02,288.16,EUR,2025-05-07,,mobile,ios,5
TXN930102,delhi,CUST3852,DELB02,7479.52,EUR,2025-05-06,passed,branch,ios,1
TXN481773,delhi,CUST1863,DELB02,9297.27,EUR,2025-05-04,passed,online,ios,5
TXN503217,delhi,CUST6847,DELB02,941.54,INR,2025-05-02,passed,branch,android,5
TXN339298,delhi,CUST5224,DELB02,3763.87,USD,2025-05-05,passed,branch,web,2
TXN710596,delhi,CUST3685,DELB02,1087.64,INR,2025-05-07,passed,branch,ios,3
TXN352373,delhi,CUST8537,DELB02,9855.36,INR,2025-05-02,,mobile,web,4
TXN729208,delhi,CUST7747,DELB02,5882.06,INR,2025-05-04,passed,mobile,web,4
TXN847538,delhi,CUST1694,DELB02,9280.1,EUR,2025-05-06,passed,mobile,ios,4
TXN217803,delhi,CUST4583,DELB02,6920.94,INR,2025-05-03,failed,online,ios,1
TXN950386,delhi,CUST2708,DELB02,5808.89,USD,2025-05-08,failed,mobile,ios,5
TXN477060,delhi,CUST2515,DELB02,472.72,USD,2025-05-06,,online,ios,1
TXN356563,delhi,CUST1756,DELB02,1158.09,USD,2025-05-07,,online,ios,2
TXN899957,delhi,CUST9505,DELB02,9961.5,USD,2025-05-05,passed,mobile,ios,4
TXN211722,delhi,CUST8620,DELB02,2141.22,EUR,2025-05-04,,branch,ios,5
TXN430176,delhi,CUST8541,DELB02,8826.5,USD,2025-05-05,failed,mobile,ios,5
TXN906087,delhi,CUST8692,DELB02,1366.69,EUR,2025-05-03,,mobile,web,5
TXN359600,delhi,CUST1881,DELB02,4737.55,INR,2025-05-04,failed,online,web,3
TXN976617,delhi,CUST7696,DELB02,6748.09,USD,2025-05-04,passed,branch,ios,5
TXN936090,delhi,CUST5585,DELB02,9672.76,INR,2025-05-02,failed,branch,web,3
TXN531414,delhi,CUST3841,DELB02,6088.98,EUR,2025-05-02,passed,branch,web,2
TXN477840,delhi,CUST4823,DELB02,3084.67,INR,2025-05-08,failed,branch,ios,2
TXN859184,delhi,CUST1325,DELB02,4465.39,INR,2025-05-07,,branch,ios,1
TXN640477,delhi,CUST6426,DELB02,8777.14,INR,2025-05-08,,branch,ios,3
TXN127021,delhi,CUST2755,DELB02,8696.78,USD,2025-05-05,,mobile,android,3
