transaction_id,city,customer_id,branch_code,amount,currency,date,status,channel,device_type,attempt_count
TXN555593,mumbai,CUST3277,MUMB02,1368.32,EUR,2025-05-06,,mobile,web,4
TXN161494,mumbai,CUST5581,MUMB02,2653.11,INR,2025-05-05,failed,branch,web,4
TXN808812,mumbai,CUST6761,MUMB02,5220.81,EUR,2025-05-04,passed,branch,ios,5
TXN990376,mumbai,CUST5740,MUMB02,8418.1,INR,2025-05-02,,branch,ios,4
TXN181282,mumbai,CUST6657,MUMB02,7994.39,USD,2025-05-08,,branch,ios,3
TXN285819,mumbai,CUST5838,MUMB02,4696.53,EUR,2025-05-04,,online,ios,3
TXN846527,mumbai,CUST8999,MUMB02,4649.82,EUR,2025-05-07,failed,online,ios,1
TXN273932,mumbai,CUST8410,MUMB02,8977.72,USD,2025-05-05,passed,online,web,4
TXN593649,mumbai,CUST8862,MUMB02,2075.79,USD,2025-05-06,passed,mobile,android,2
TXN388134,mumbai,CUST5244,MUMB02,8232.37,USD,2025-05-07,passed,online,ios,4
TXN780364,mumbai,CUST8105,MUMB02,4087.0,EUR,2025-05-05,passed,branch,web,2
TXN450359,mumbai,CUST4908,MUMB02,4824.66,USD,2025-05-04,failed,online,web,5
TXN306115,mumbai,CUST4868,MUMB02,5662.5,USD,2025-05-08,,branch,ios,4
TXN662601,mumbai,CUST6132,MUMB02,3667.46,USD,2025-05-05,failed,online,web,4
TXN964006,mumbai,CUST3101,MUMB02,3788.32,EUR,2025-05-03,,branch,android,4
TXN462637,mumbai,CUST8899,MUMB02,707.96,INR,2025-05-07,failed,mobile,ios,5
TXN851743,mumbai,CUST8676,MUMB02,3802.21,USD,2025-05-02,passed,mobile,android,3
TXN960364,mumbai,CUST4461,MUMB02,5860.49,EUR,2025-05-05,failed,online,ios,4
TXN260232,mumbai,CUST1792,MUMB02,4037.46,EUR,2025-05-05,,online,ios,2
TXN849685,mumbai,CUST8680,MUMB02,398.33,EUR,2025-05-04,,mobile,ios,1
TXN799589,mumbai,CUST1254,MUMB02,4435.66,EUR,2025-05-04,failed,mobile,android,2
TXN918306,mumbai,CUST8260,MUMB02,7360.62,EUR,2025-05-03,,online,web,5
TXN458182,mumbai,CUST3147,MUMB02,2179.71,USD,2025-05-04,passed,mobile,ios,1
TXN128947,mumbai,CUST6352,MUMB02,8682.21,EUR,2025-05-06,passed,branch,android,1
TXN198635,mumbai,CUST2713,MUMB02,1426.05,EUR,2025-05-06,failed,mobile,ios,5
TXN709479,mumbai,CUST5055,MUMB02,4646.82,USD,2025-05-08,,mobile,web,2
TXN424890,mumbai,CUST1920,MUMB02,619.93,USD,2025-05-04,failed,branch,web,4
TXN585770,mumbai,CUST1295,MUMB02,9026.81,INR,2025-05-05,passed,branch,ios,1
TXN757146,mumbai,CUST7007,MUMB02,444.8,INR,2025-05-06,passed,branch,ios,3
TXN706803,mumbai,CUST4642,MUMB02,799.03,INR,2025-05-06,passed,mobile,web,3
TXN939444,mumbai,CUST9885,MUMB02,3553.78,EUR,2025-05-08,passed,mobile,android,5
TXN854663,mumbai,CUST4105,MUMB02,1457.22,EUR,2025-05-08,,branch,android,5
TXN826531,mumbai,CUST2199,MUMB02,7756.13,EUR,2025-05-02,,branch,android,5
TXN889460,mumbai,CUST3696,MUMB02,8744.26,EUR,2025-05-04,,mobile,ios,3
TXN100478,mumbai,CUST8994,MUMB02,7361.09,INR,2025-05-07,passed,branch,web,3
TXN889457,mumbai,CUST4196,MUMB02,4556.97,EUR,2025-05-05,,branch,ios,4
TXN714478,mumbai,CUST8162,MUMB02,7986.48,USD,2025-05-05,failed,mobile,android,2
TXN603322,mumbai,CUST4066,MUMB02,2382.09,INR,2025-05-03,,mobile,android,4
TXN972294,mumbai,CUST9555,MUMB02,539.22,USD,2025-05-07,,mobile,android,3
TXN748598,mumbai,CUST2730,MUMB02,4224.78,INR,2025-05-02,failed,online,android,3
TXN110012,mumbai,CUST7980,MUMB02,8453.61,USD,2025-05-07,,mobile,android,1
TXN930465,mumbai,CUST3862,MUMB02,8061.07,USD,2025-05-04,,online,android,1
TXN769578,mumbai,CUST6007,MUMB02,7027.78,USD,2025-05-04,,branch,android,4
TXN822262,mumbai,CUST9863,MUMB02,5833.52,EUR,2025-05-04,failed,online,ios,3
TXN535290,mumbai,CUST1295,MUMB02,421.08,EUR,2025-05-06,,online,web,4
TXN492175,mumbai,CUST2616,MUMB02,3173.04,USD,2025-05-04,,online,ios,4
TXN536407,mumbai,CUST5604,MUMB02,3655.66,EUR,2025-05-08,,mobile,web,3
TXN845574,mumbai,CUST5055,MUMB02,6920.18,EUR,2025-05-07,,online,android,2
TXN830475,mumbai,CUST2756,MUMB02,1344.7,EUR,2025-05-03,passed,mobile,web,2
TXN980743,mumbai,CUST4133,MUMB02,8089.36,INR,2025-05-08,failed,mobile,web,4
TXN937149,mumbai,CUST2868,MUMB02,2400.94,USD,2025-05-04,passed,mobile,ios,1
TXN118424,mumbai,CUST3623,MUMB02,2193.72,USD,2025-05-06,failed,branch,ios,5
TXN482506,mumbai,CUST7518,MUMB02,3319.31,USD,2025-05-02,passed,branch,android,3
TXN115435,mumbai,CUST9899,MUMB02,498.57,INR,2025-05-04,failed,mobile,android,2
TXN443411,mumbai,CUST8020,MUMB02,5434.92,INR,2025-05-08,failed,branch,android,2
TXN960774,mumbai,CUST8653,MUMB02,2274.15,USD,2025-05-03,failed,branch,web,5
TXN291410,mumbai,CUST7131,MUMB02,5172.69,INR,2025-05-07,,mobile,ios,5
TXN972559,mumbai,CUST2904,MUMB02,3172.77,EUR,2025-05-02,,online,android,4
TXN999089,mumbai,CUST2690,MUMB02,8210.92,EUR,2025-05-04,failed,online,ios,5
TXN607675,mumbai,CUST4675,MUMB02,9066.1,INR,2025-05-08,failed,online,android,3
TXN380009,mumbai,CUST7118,MUMB02,8695.0,USD,2025-05-07,passed,mobile,android,4
TXN234234,mumbai,CUST6923,MUMB02,8361.47,EUR,2025-05-02,failed,mobile,android,1
TXN428338,mumbai,CUST4087,MUMB02,7967.97,INR,2025-05-04,failed,online,ios,1
TXN792078,mumbai,CUST2839,MUMB02,1133.24,USD,2025-05-03,failed,branch,web,3
TXN168147,mumbai,CUST1803,MUMB02,4153.13,USD,2025-05-05,passed,mobile,web,4
TXN911203,mumbai,CUST4140,MUMB02,3685.87,INR,2025-05-07,failed,online,android,1
TXN285017,mumbai,CUST3245,MUMB02,9421.78,INR,2025-05-08,failed,mobile,web,5
TXN627143,mumbai,CUST8908,MUMB02,4875.96,INR,2025-05-02,,online,android,3
TXN199318,mumbai,CUST2153,MUMB02,8779.19,EUR,2025-05-08,,online,web,1
TXN652660,mumbai,CUST5145,MUMB02,9513.58,INR,2025-05-06,passed,mobile,ios,4
TXN641199,mumbai,CUST8947,MUMB02,6151.19,USD,2025-05-07,passed,online,android,5
TXN385488,mumbai,CUST2829,MUMB02,2216.19,EUR,2025-05-06,,branch,android,2
TXN673857,mumbai,CUST9058,MUMB02,2900.43,USD,2025-05-03,,branch,ios,1
TXN820480,mumbai,CUST8280,MUMB02,8209.94,EUR,2025-05-08,,branch,ios,4
TXN903726,mumbai,CUST5329,MUMB02,4002.45,USD,2025-05-06,,branch,ios,1
TXN572069,mumbai,CUST3976,MUMB02,2484.24,EUR,2025-05-03,failed,mobile,ios,1
TXN764550,mumbai,CUST9488,MUMB02,1375.43,EUR,2025-05-06,passed,mobile,ios,2
TXN585436,mumbai,CUST8181,MUMB02,4774.92,INR,2025-05-08,,online,ios,2
