transaction_id,city,customer_id,branch_code,amount,currency,date,status,channel,device_type,attempt_count
TXN620233,kashmir,CUST3607,KASB05,6986.15,USD,2025-05-04,failed,online,android,3
TXN974374,kashmir,CUST7738,KASB05,5098.31,INR,2025-05-08,passed,mobile,android,2
TXN583555,kashmir,CUST3803,KASB05,8053.95,USD,2025-05-03,passed,online,web,5
TXN485107,kashmir,CUST4834,KASB05,5117.58,USD,2025-05-03,,branch,android,1
TXN591687,kashmir,CUST6815,KASB05,1184.27,EUR,2025-05-05,,online,web,1
TXN374466,kashmir,CUST3724,KASB05,566.5,EUR,2025-05-05,passed,online,ios,3
TXN246287,kashmir,CUST5808,KASB05,6135.76,USD,2025-05-06,failed,branch,ios,2
TXN279990,kashmir,CUST5147,KASB05,4383.7,INR,2025-05-07,failed,mobile,ios,5
TXN823760,kashmir,CUST7657,KASB05,7956.54,EUR,2025-05-08,failed,branch,web,1
TXN708437,kashmir,CUST9750,KASB05,8372.55,USD,2025-05-03,passed,mobile,web,3
TXN228356,kashmir,CUST7908,KASB05,157.43,USD,2025-05-04,passed,online,android,1
TXN277409,kashmir,CUST7167,KASB05,9471.87,USD,2025-05-07,,branch,ios,2
TXN423414,kashmir,CUST2850,KASB05,7088.34,INR,2025-05-05,passed,online,android,5
TXN205126,kashmir,CUST7622,KASB05,3213.02,EUR,2025-05-07,,branch,android,2
TXN657819,kashmir,CUST7627,KASB05,1671.0,USD,2025-05-08,passed,branch,android,5
TXN955914,kashmir,CUST6609,KASB05,6191.92,INR,2025-05-07,failed,branch,web,4
TXN649271,kashmir,CUST1678,KASB05,326.12,EUR,2025-05-08,,branch,ios,2
TXN683156,kashmir,CUST4971,KASB05,6795.33,INR,2025-05-06,,branch,ios,4
TXN194306,kashmir,CUST8580,KASB05,9208.96,USD,2025-05-07,passed,mobile,android,3
TXN386965,kashmir,CUST6780,KASB05,9108.79,USD,2025-05-05,failed,branch,web,4
TXN118112,kashmir,CUST6502,KASB05,6667.93,INR,2025-05-04,,branch,ios,5
TXN532073,kashmir,CUST5540,KASB05,9620.6,INR,2025-05-07,failed,mobile,ios,1
TXN277418,kashmir,CUST2728,KASB05,9907.56,INR,2025-05-07,,online,ios,3
TXN635877,kashmir,CUST8154,KASB05,7849.03,USD,2025-05-03,failed,branch,web,5
TXN311420,kashmir,CUST9454,KASB05,3084.73,EUR,2025-05-07,failed,branch,android,2
