transaction_id,city,customer_id,branch_code,amount,currency,date,status,channel,device_type,attempt_count
TXN489973,delhi,CUST9782,DELB05,5162.7,EUR,2025-05-07,failed,online,web,4
TXN623785,delhi,CUST7055,DELB05,3928.1,EUR,2025-05-08,failed,branch,ios,4
TXN500560,delhi,CUST8494,DELB05,4397.8,INR,2025-05-07,passed,branch,web,3
TXN114662,delhi,CUST7384,DELB05,2140.25,INR,2025-05-04,,branch,web,1
TXN628988,delhi,CUST6143,DELB05,3453.75,INR,2025-05-06,passed,online,web,1
TXN796463,delhi,CUST6574,DELB05,4098.16,USD,2025-05-06,passed,online,web,2
TXN737418,delhi,CUST7536,DELB05,941.8,EUR,2025-05-05,passed,mobile,ios,5
TXN822208,delhi,CUST1889,DELB05,3827.2,INR,2025-05-03,,online,android,1
TXN721054,delhi,CUST2089,DELB05,3322.17,USD,2025-05-03,passed,branch,android,2
TXN664228,delhi,CUST7845,DELB05,1059.9,EUR,2025-05-08,passed,branch,android,5
TXN752108,delhi,CUST7840,DELB05,7953.2,INR,2025-05-03,passed,mobile,ios,3
TXN954284,delhi,CUST1073,DELB05,9083.22,INR,2025-05-03,failed,online,ios,4
TXN391122,delhi,CUST4575,DELB05,8580.03,EUR,2025-05-06,,online,ios,4
TXN869703,delhi,CUST5684,DELB05,2193.2,INR,2025-05-05,passed,branch,web,2
TXN305703,delhi,CUST4254,DELB05,6761.04,INR,2025-05-07,passed,branch,ios,1
TXN405888,delhi,CUST5981,DELB05,8366.79,EUR,2025-05-07,passed,branch,web,2
TXN675365,delhi,CUST6176,DELB05,9764.1,EUR,2025-05-03,,branch,android,1
TXN923793,delhi,CUST3039,DELB05,7656.9,INR,2025-05-07,,branch,ios,3
TXN552627,delhi,CUST1983,DELB05,7878.98,INR,2025-05-08,failed,branch,ios,4
TXN853746,delhi,CUST6544,DELB05,8222.47,EUR,2025-05-06,failed,mobile,web,3
TXN457807,delhi,CUST1833,DELB05,4946.52,USD,2025-05-06,passed,mobile,android,2
